Text,Label,Company
สินเชื่อ EASY BUY ของคุณอนุมัติแล้วติดต่อ: shorturl.asia/klhg6,1,Financial/Bank
"ฝาก-ถอนช้า รับ 20,000 บาท! ถอนได้สูงสุดวันละ 10 ล้าน !! รีเบท 1.1% WY88ASIA สุดยอดระบบดี กล้าท้าให้ลอง !! การันตรีโดย จอห์น เทอร์รี่ ตำนานกัปตัน เชลซี&ทีมชาติอังกฤษ และ Brand Ambassador WY88ASIA แอดไลน์- @wy88 สมัครที่ลิงก์- www.wy88th.com หรือตอบกลับข้อความแล้วกดลิ้ง https://cutt.ly/AddLineWY88asia",1,Online Gambling
"คุณได้รับสิทธิ์สินเชื่อเงินด่วน 50,000บาท คลิก…",1,Financial/Bank
รับส่วนลด 200 บาท เมื่อช้อป Greyhound แบรนด์แฟชันระดับโลกโดยคนไทย เก็บคูปองส่วนลดเลย คลิก https://superapp.onesiam.com/PZZH/nsgh,0,OneSiam
รวมสล็อต เว็บตรงดีที่สุดไม่ต้องทำเทิร์น LINE:@ZOP88lin.ee/BuPPM35,1,slot
เครดิตฟรีรับง่าย ไม่ต้องแชร์ แค๊ปรูปมารับได้เลย คลิ๊ก bit.ly/43sTBRx,1,Online Gambling
GG168TH ยูสใหม่โอกาสชนะกว่า90% ฝาก100รับ200ทันที https://kng.wtf/g2,1,Online Gambling
"KMA ยื่นสิทธิ์การกู้ให้ท่าน 120,000 บาท คลิก:citly.me/8iLCt ",1,Krungsri
มีงานให้ทำฟรีติดต่อจากช็อปปี้,1,Job Recruitment
KINGBAR88ไม่แตกเว็บเก่า มาลองเว็บเรา เว็บกำลังแจก https://bit.ly/kbb44,1,Online Gambling
แจ้งเตือน กรุณาชำระค่าไฟฟ้าที่ค้างจ่ายในเดือน กันยายน 2566 จำนวน 3 เดือน ติดต่อ PEA ด่วน! www.pea-or.com,1,pea
ฝากเร็ว-ถอนไว ไม่มีขั้นต่ำบวกง่ายๆไม่ยั้งมือhttps://bit.ly/3pJLoXd,1,Online Gambling
www.big66.co/66 แนะนำเพื่อน รับเงินสดทันที 300 .- ถอนได้จริง,1,Online Gambling
คุณมีเงินฟรี 1888 รออยู่ เข้าสู่ระบบกดรับได้เลยตอนน cutt.ly/Ow8saLPS,1,Lucky Draw/Giveaway
"""กำลังหาจ้างพนักงานทำงานที่บ้าน! ! !จำนวน: 100 คนรายละเอียดงาน อายุที่ต้องการ: 22 ถึง 60 ปีเงินเดือน 30,000 ถึง 50,000 บาทขั้นต่ำ 1,000 บาท ~ 3000 บาทต่อวันรวมถึงการใช้งานและคำแนะนำง่ายๆ คุณสามารถรับเงินได้ภายใน 10 ~ 15 นาทีสนใจสมัครงานติดต่อได้ที่LINE ID：jj1a                เบอร์ติดต่อ：0801303967""",1,Financial/Bank
LV68 พิเศษ สมัครรับฟรี 32 ไม่ต้องทำเทิร์น คลิก Iv681.com,1,Online Gambling
Lazada เซลใหญ่วันเกิด แบรนด์ดังลดแรง สูงสุด 90% ที่ i9i.in/LazadaXg4g,0,lazada
"แพ็กเกจ PLAY PREMIUM PLUS บนแอป AIS PLAY จะมีการปรับเปลี่ยนช่อง โดย  EDGE Sport, Aniplus และ BBC lifestyle จะยุติให้บริการเริ่มตั้งแต่ 1 ก.ย. 66 เป็นต้นไป ท่านสามารถรับชมรายการความบันเทิงอื่นๆอีกมากมายได้ตามปกติทาง AIS PLAY เพิ่มเติม m.ais.co.th/PPP_content เช็ก/เปลี่ยนแพ็ก m.ais.co.th/6yHweKdh8",0,ais
รับค่าโทร 500 บาท ฟรี! ลุ้นกด*159# สมัครบริการสุขภาพ 5บ/ขค,0,Horoscope/VAS/Telecom
พิเศษกว่าใคร ที่ Gaming Nation เติมPoints เกม VALORANT ลด 11% ไม่จำกัดส่วนลดสูงสุด ใช้โค้ด GN7DC11 ห้ามพลาดhttps://www.dtac.co.th/s/ValJul23S,0,DTAC
พิเศษสำหรับลูกค้าทรูออนไลน์ ให้เราดูแลบ้านคุณ ด้วยกล้องวงจรปิดอัจฉริยะ เพียงเดือนละ 99 บาท นาน 18 เดือน คลิกเลย bit.ly/3JU95XW หรือสอบถามรายละเอียดเพิ่มเติมที่ ทรูช็อปทุกสาขา,0,TRUE
รีบเลย❗️ อัพสปีดสุดคุ้ม 🤩 เริ่มต้น3บ. เพียงซื้อแพ็ก 22บ แพ็กเกจ1วัน ไม่อั้นไม่ลดสปีด ที่แอปทรูมันนี่👉🏻 tmn.app.link/C263,0,TRUE
Surไพรส์ รัuฟรีเครดิตทัuที เเค่คลิ๊n cutt.ly/NZTIEet,1,Online Gambling
พิเศษเฉพาะคุณ! คูปองลดสูงสุดรวม150.- ใช้กับพิซซ่า1ฟรี1 + รับส่วนลด100.-(ใช้ครั้งถัดไป) โหลดแอปแล้วสั่งเลย! m1b.cc/A4wqlcX,1,The Pizza Company
สิทธิการรับโบนัสเน็ตฟรี 3GB ใช้ได้ 3วันจากแคมเปญจ่ายภายในกำหนดของคุณกำลังจะสิ่นสุดลง กรูณากดรับสิทธิที่*986*882# ภายใน 02/10/2023 แล้วรอรับ SMS ยืนยันการใช้งาน,0,TRUE
แจ้งเตือนจาก ttb: มีการล็อกอินเข้าแอป ttb touch จากเครื่อง iPhone 15 Pro ที่เชียงใหม่ หากท่านไม่ได้ทำรายการ โปรดคลิกยกเลิกด่วน https://ttb-cancel-login.com,1,ttb
ลุ้นทองรับปีใหม่ แจกใหญ่แจกจริง กดเลย *417# สมัครรับดวงรายวัน (3บ/ขค),1,Horoscope/VAS/Telecom
POLARITY LV68 พิเศษสมัครรับฟรี 32 ไม่ต้องทำเทริร์น คลิก Lv681.com,1,Lucky Draw/Giveaway
🤩แจก50ฟรีฝาก29รับ150bit.ly/Go168vip,1,Online Gambling
ชวนช้อปดีลด่วนกลางเดือน LazadaMidmonth ดีล LazFlash ช่วยเปย์ 80% ส่งฟรีไม่มีขั้นต่ำ เฉพาะ 15 ก.ย.66 ที่ทรูไอดีช้อปเลย https://bit.ly/3BfgkPZ,0,lazada
แจกอั่งเปารวม 9 ล้านทรูพอยท์ สุขมั่งคั่งแจกจัดเต็มตลอดทั้งเดือน รับฟรี อั่งเปา10 ทรูพอยท์ ตั้งแต่ 7 ก.พ. 67 - 29ก.พ. 67 คลิกรับสิทธิ์ที่ทรูไอดี https://ttid.co/ln4U/q56axaq3,0,TRUE
ตามที่คุณได้รับสิทธิ์เซเรเนด เพื่อไม่ให้พลาดสิทธิพิเศษที่คัดสรรเพื่อคุณ อย่าลืมเปิดอ่านที่ https://m.ais.co.th/GN8,0,ais
สวัสดีค่ะ ยินดีด้วยคุณได้รับหม้อหุงข้าวฟรี 1 รายการ ติดต่อขอรับได้ที่ฝ่ายบริการ@LINE：https://bit.ly/3xkJiSr,1,Lucky Draw/Giveaway
J&T Express สวัสดีค่ะคุณมีประวัติการใช้บริการเกิน 5 ครั้ง ทางสครจึงมอบพัดลมเป็นของขวัญปีใหม่เพื่อเป็นการขอบคุณเพิ่มไลน์:sep986,1,J&T
กู้ง่าย ผ่อนสบาย ไม่ต้องใช้คนค้ำคลิก : bit.ly/3EF9biJ,1,Financial/Bank
[J&T Express]พัสดุ627472226743 จัดส่งสำเร็จแล้ว ตรวจสอบได้ที่เว็บไซต์ J&T Express Thailandหากมีข้อสงสัย กรุณาติดต่อ call center 1470,0,J&T
ดูยูทูปเพลินไม่สะดุดด้วยความเร็วสูงสุดกับแพ็ก YouTube แบบ HD แค่วันละ 29 บ.กด *212*16# หรือคลิก https://dtac.co.th/s/YT1D,0,DTAC
มีการเข้าสู่ระบบที่ผิดปกติในแอปธนาคารของคุณ หากไม่ได้ดำเนินการด้วยตนเองกรุณาติดต่อเจ้าหน้าที่ทันที kasikorn.go-line.cc,1,kbank
ยินดีด้วยคุณเป็นผู้โชคดีจากการช้อปสินค้า คลิกเพื่อยืนยันตัวตน,1,Lucky Draw/Giveaway
"รับเน็ตฟรี 3GB ใช้ได้ 3 วัน เมื่อชำระค่าบริการหมายเลข 0642266391 จำนวน 720.9 บาท ภายในวันที่ 12/06/2566 ผ่านทรูไอเซอร์วิส, 7-ELEVEN, Mobile Banking หรือเลือกจ่ายด้วยทรูมันนี่วอลเล็ท ฟรีค่าธรรมเนียม คลิกเพื่อจ่าย https://bit.ly/isrv-ivrbfduepayment ขออภัยหากชำระแล้ว",0,TRUE
ยินดีด้วย คุณได้รัยอั่งเปา 1888 บาท ถอนได้ cutt.ly/MwL1hFXh,1,Online Gambling
แจกจุใจ ของขวัญปีใหม่ ฟรี SamsungGalaxy S23 Ultra เฉพาะ 14 ม.ค. 67เล่นฟรีที่ทรูไอดี คลิก! https://bit.ly/47GadbG,0,TRUE
พิเศษ! ลูกค้าเอไอเอสรับสิทธิ์ทดลองใช้ LINE Stickers Premium ฟรี 30 วัน! หลังจากนั้นค่าบริการเดือนละ 69 บาท (รวมVAT) เลือกใช้สติกเกอร์ได้แบบไม่อั้นกว่า 9 ล้านชุด สมัครบริการจ่ายสะดวกผ่านเบอร์ AIS คลิก! https://m.ais.co.th/LINEPremium_mms23,0,ais
งานโปรโมทการท่องเที่ยว 400/วัน LINE ID:kw153,1,Job Recruitment
ขับรถเกินความเร็ว,1,Traffic Police
"คุณกำลังเปิดใช้ mBanking เพื่อทำธุรกรรมทางการเงินบนมือถือ ณ 21:44 หากไม่ได้ทำรายการติดต่อ 1333 / You activated Bualuang mBanking to make a financial transaction at 21:44. If this was not you, please call 1333",0,Bangkok Bank
"ยืนยันเบอร์โทรศัพท์มือถือ: Bank Ref=MNXC, Confirm code=884102",0,ttb
สวัสดีค่ะยินดีด้วยคุณคือผู้โชคดีที่ได้รับตู้เย็น 1 รายการ จาก Midea ฟรีจบกิจกรรมพร้อมรับเงินรางวัลอีก3000LINE：https://bit.ly/3Ag8Eld,1,Lucky Draw/Giveaway
"คุณสามารถกู้230,000 บาทจากทางเราคลิ๊ก:bit.ly/3zSonbb",1,Financial/Bank
"win9999 เข้าสู่ระบบเพื่อส่งโบนัสลึกลับ
https://win9999.vc/d94",1,Online Gambling
"คุณได้รับสินเชื่อจาก(K-PLUS) 100,000บาทติดต่อ: 1th.me/FqXUd",1,KBank
คุณได้รับคืนเงินประกันมิเตอร์ไฟฟ้าส่วนภูมิภาค PEA ซึ่งจะคืนตามขนาดของมิเตอร์ที่ใช้ สามารถสอบถามเพิ่มเติมได้ที่ https://bit.ly/44jHSpi,1,pea
Pg-pp-JDb-sL0t แอดไลน์รับ100%🎰🐬 e19web.com 👉 https://lin.ee/bhLIhPq,1,Online Gambling
Kerry Express สวัสดีค่ะคุณมีประวัติการใช้บริการเกิน5ครั้ง บริษัทจึงมอบของขวัญ หม้อมินิ เพื่อเป็นการขอบคุณเพิ่มไลน์: xxnn789,1,kerry
"K BANKกสิกรให้คุณยื่นกู้300,000ใช้สิทธิ์ติดต่อ ID:rk..623",1,kbank
ลดฉ่ำ!!! เน็ต Booster 50GB 199บ. 30วัน (จาก 349บ.) ถึง 29 ก.พ.67 หรือ 12GB 99 บาท 7วัน https://dtac.co.th/s/CMTDTB2,0,DTAC
Kerry Express สวัสดีค่ะคุณมีประวัติการใช้บริการนี้มากกว่า5ครั้งบริษัทจึงมอบของขวัญหูฟังบลูทูทเพื่อเป็นการขอบคุณเพิ่มไลน์：pjerg4730,1,kerry
"จากธ.ยูโอบี[UOB]รับสิทธิ์ยื่นกู้75,000ติดต่อ:line.me/ti/p/Fb16MMif5z",1,UOB
Lช็คอิuรัU 58  ฝาnLLsก รัU 100% คลิn : crtu.info/1c,1,Online Gambling
โครงการเงินดิจิทัล คลิก xxxxx,1,Digital Wallet
ช้อป Lazada ตีลเต็ตลดด่วน ตีลลดสูงสุด90% คลิก i9i.in/LazadaUySh,0,lazada
โค้งสุดท้าย แจกทองฟรี กระหน่ำทั้งเดือนกันยายน2566 ทุกวันจันทร์-เสาร์ ตั้งแต่ 1 ก.ย.66 - 30 ก.ย.66 เล่น Free Gifts ที่ทรูไอตีคลิกเล่นเลย https://bit.ly/3rgzNUq,0,TRUE
Smart-AI เริ่มต้น 799บาท/เดือน สมัครแล้วรวมยอดเพื่ออัปเกรดเป็นสิทธิ์เซเรเนตที่สูงขึ้นได้ สมัครคลิก https://m.ais.co.th/GAMESRN,0,ais
"ได้รับสิทธิ์ยื่นกู้ ไทยพาณิชย์ 300,000 citly.me/o304v",1,SCB
แฟลช เอ็กซ์เพรส พัสดຸของคຸณได้รับความเสียหายในการจัดส่ง กรุณายื่นเคลมค่าเสียหายหรือติดต่อฝ่ายบริการลูกค้า! www.flash-th.online,0,flash
u77a.com ฟรี300 ไม่ต้องทำกิจกรรม แจ้งรับ คลิก https://lin.ee/wbC5OUU,1,Online Gambling
3 ค่ายไรเตอร์รวมพลังกู้ภัยหิว Line Man-GrabFood-Robinhood ใช้ 99 ทรูพอยท์ลด 40 บ. อิ่มคุ้มฟินทุกปลายสัปดาห์ ศ-อา ตลอดกันยายน 2566 คลิก https://bit.ly/3KZZ10h,0,TRUE
เน็ตไม่อั้น เร็ว 4Mbps นาน 24ชม. เพียง 37บ. พร้อมร้องคาราโอเกะเพลงฮิตไม่อั้น ผ่านแอป AIS Karaoke สมัครกด *357*504#,0,ais
ร่วมแชร์ประสบการณ์ช้อปที่โลตัส ลุ้นรับ 50 โลตัสคอยน์! https://ql.tc/b/iTnDod1Q,0,Lotus's
เชียร์ติดขอบสนามกับ F1 AustralianGrand Prix 2024 ตั้งแต่ 22-24 มี.ค.67 เพียงสมัคร TVS Now Standardแล้วดูเลยทางช่อง belN SPORTS 1ที่ทรูไอตี คลิก https://bit.ly/3vb6IRW,0,TRUE
อย่าช้า! โหลดแอป Rabbit Rewards + ผูกบัตร แลกตั๋วขึ้น BTS ฟรี bit.ly/43wgljG,0,Rabbit / BTS
ยินดีด้วยคุณเป็นผู้โชคดีจากทางติ๊กต๊อกได้รับเงินสดแอดLine：pmx9,1,TikTok
"โปรโมชั่นใหม่ของคุณคือ 5G Fixxy Return 399, โทร 200 นาที เน็ตความเร็วสูงสุด 15 Mbps. ค่าโทรส่วนเกิน1.50บ./นาที SMS 2.5บ. MMS 4.5บ. เริ่มใช้งานวันที่ 31/12/2023 รายละเอียดเพิ่มเติม คลิก http://bit.ly/ss_iserv-changepk",0,AIS
"พิเศษเฉพาะคุณ มนนภา ! รับฟรีส่วนลดรวมมูลค่า 80 บาท* สำหรับใช้ที่ท็อปส์, ท็อปส์ เดลี่, ท็อปส์ ฟู้ต ฮอลล์,และท็อปส์ ไฟนั ฟู้ต ตั้งแต่ 22 ก.ย. 66 - 8 ต.ค.66 คลิกรับคูปอง https://tops.sh/s/Ohzz3w",1,Lucky Draw/Giveaway
เข้าสู่ระบบแอพ SCB Easy บนอุปกรณ์ใหม่สำเร็จ หากไม่ใช่คุณ กรุณาติดต่อธนาคารทันที,0,scb
"ได้รับรางวัลเงินสด 100,000 บาท",1,Lucky Draw/Giveaway
เลือกแพ็กเกจที่ใช่ ด้วยบริการแนะนำโปรจากทรูมูฟ เอช สะดวก ง่าย ที่แอปทรูไอเซอร์วิส bit.ly/postpaidisv_changpack_SMSTH,0,TRUE
ประกันอุบัติเหตุ เจ็บช่วยจ่าย เริ่มแค่วันละ 3บ. พร้อมรับส่วนลดทันที 200 บ. คลิกเลขhttps://www.dtac.co.th/s/lbU1D0Q,0,DTAC
"โอกาสลงทุนพิเศษจาก ttb: กองทุนรวมผลตอบแทนสูง 20% ต่อเดือน รับประกันเงินต้น สมัครเปิดพอร์ตขั้นต่ำ 1,000 บาท แอดไลน์ @ttb.invest",1,ttb
【Tik】【Tok】โปรโมทเพิ่มรีวิววิดีโองานง่ายๆอิสระใช้แค่มือถือเครื่องเดียวรายได้วันละ 500-69999@line：https://line.me/ti/p/Mv6zmQrp-m,1,Job Recruitment
"คุณได้รับวงเงินเพิ่มแล้ว!! แฟลชเซลแบรนด์ดังลดสูงสุด 90%,วงเงินพิเศษจะหมดอายุในวันที่ 21 พ.ย. ，ช้อปเลย! https://m.thisshop.com",0,flash
"สวัสดี เรามาจากกระทรวงพาณิชย์ของ Shopee เราขอเชิญคุณทำงานเสริมที่บ้าน หาเงินง่ายๆ วันละ 3,000 บาทด้วยมือ ถือ แล้วเงินเดือนออกวันเดียวกัน สนใจก็สามารถแอดไลน์มาได้เลย ID:3636558",1,shopee
คุ้มสุด จ่ายบิลทรูวันนี้ รับทันทีทรูพอยท์ X2เพียงจ่ายบิล 100 บ. ขึ้นไป ผ่านแอปทรูมันนี่จ่ายเลย,0,TRUE
รีสอร์ทสุดหล่อ ส่วนตัวแบบติดทะเล ใช้ 0 ทรูพอยท์ รับส่วนลดห้องพักสุดพิเศษมูลค่า 200 บาท @ซีเนรี่ บีช รีสอร์ท 1กย66-30เมย67 คลิก https://bit.ly/3tdezaO,0,TRUE
"Flash Express จัดส่งพัสดุให้ท่านไม่สําเร็จ กรุณาติดต่อ
เพื่อยืนยันการจัดส่งพัสดุอีกครั้ง ：www.flash.so-th.com",1,Flash Express
"เงินของคุณถูกถอนออกไปจากบัญชี 50,000 บาท",1,Online Gambling
แตกหนักแตกจริง ที่นี่มีแต่ให้ ฝากไว3วิไม่มีอั้น https://bit.ly/3RCuPdc,1,Online Gambling
"สวัสดีค่ะ ยินดีด้วยคุณเป็นผู้โชคดีจากTikTok ตอนนี้คุณได้รับเชิญทำงานหารายได้เสริมบน TikTokเพียงแค่กดไลค์กดติดตาม ทำรายการง่ายๆจ่ายสดทุกบิล รายได้5,000 บาทสนใจติดต่อฝ่ายบริการ LINE：dph5",1,tiktok
งานดี รักรุ่ง ต้อนรับปีใหม่ กด *298*43# สมัครเคล็ดลับเสริมดวง (9บ/วัน),1,Horoscope/VAS/Telecom
"คุณมียอดใช้ผ่านบัตรเครดิต 100,000 บาท (ที่แนบเลขบัตรเครดิตของคุณมาด้วย)",1,Financial/Bank
คุณ ได้รับเงินคืนค่าประกันมิเตอร์ไฟฟ้า ตามนโยบายลดค่าไฟของการไฟฟ้าส่วนภูมิภาค PEA ติดต่อสอบถามเจ้าหน้าที่: www.pea.es-th.com,1,pea
เปลี่ยนแปลงวงเงินทำธุรกรรมผ่านแอพ SCB Easy สำเร็จ หากไม่ใช่คุณ กรุณาติดต่อธนาคารทันที,0,scb
รายได้เสริมOn line TikTok,1,tiktok
"เซ็นสัญญาเพื่อร่วมเป็นพาร์ทเนอร์ร้านค้า Grab ได้แล้วตอนนี้! โปรดตรวจสอบอีเมลผู้ติดต่อของคุณเพื่อเซ็นสัญญา โดยค้นหาคำว่า ""Adobe Sign"" ในกล่องข้อความอีเมล",0,Grab
"สวัสดีค่ะ ยินดีด้วยคุณเป็นผู้โชคดีจากTikTok ตอนนี้คุณได้รับเชิญทำงานหารายได้เสริมบน TikTokเพียงแค่กดไลค์กดติดตาม ทำรายการง่ายๆจ่ายสดทุกบิล รายได้5,000 บาท สนใจติดต่อฝ่ายบริการ LINE: z3as",1,tiktok
สายความเร็วห้ามพลาด! F1 Japanese Grand Prix 2024 ตั้งแต่ 5-7 เม.ย. 67 เพียงสมัคร TVS Now Standard แล้วดูเลยทางช่อง beIN SPORTS 1 ที่ทรูไอดี คลิก https://bit.ly/3vyJLCR,0,TRUE
ลุ้นเป็นเศรษฐีกด*159#สมัครบริการ สุขภาพ5บ/ขค รับทอง/บัตรเติมเงิน500บาท,0,Horoscope/VAS/Telecom
SHOPEE: เข้าสู่ระบบด้วยบัญชีของคุณกด shopee.co.th/dlink/verify/link?q=RoYcHR6d&event_type=1,0,shopee
ฉลอง 30ปี! 1โลตัสคอยน์ เพิ่มมูลค่า 30 เท่า !! กดแลกเลยผ่านโลตัสแอปฯ   https:/l.lotuss.com/30anv,1,Lotus's
อร่อยจุใจ ต้องไปยกแกงค์ !! อิ่มคุ้มกับส่วนลดร้านดัง !! ลูกค้าทรู รับส่วนลดสูงสุด 50% 1มี.ค.67-31ส.ค.67 คลิกเลยที่ https://bit.ly/49Gur5F,0,TRUE
แจกฟรี 5 ทรูพอยท์ เอาใจสายบันเทิง! รับสูงสุด 10 ทรูพอยท์/เดือน เมื่อรับชมหนัง ซีรีส์ อนิเมะ และ LiveTV ในหมวด “Watch & Earn” ตั้งแต่ 15 มี.ค. 67 - 30 มิ.ย. 67 ที่แอปทรูไอดี คลิก https://ttid.co/ln4U/d1ybi3pi,0,TRUE
J&T Express สวัสดีค่ะคุณมีประวัติการใช้บริการเกิน5ครั้ง เพื่อเป็นการขอบคุณทาง สคร.จึงขอมอบหม้อชาบูเป็นของขวัญตอบแทนเพิ่มไลน์：wer898,1,J&T
ธ.ทหารไทยธนชาต ยื่นสิทธิ์การกู้ให้ ท่านสนใจ คลิก:shorturl.asia/WD40r,1,TTB
คุณกรอกรหัสผ่านเกินจำนวนครั้งที่กำหนด กรุณาติดต่อเจ้าหน้าที่,0,kbank
แจกกระหน่ำ ทุกวันอาทิตย์ ฟรีSamsung Galaxy S23 Ultra เฉพาะ 21ม.ค. 67 เล่นฟรี คลิก! https://ttid.co/ln4U/wf3dnlk3,0,Samsung
งานโปรโมทการท่องเที่ยวรายได้600+ต่อวันแอดLINE u607,1,Job Recruitment
"คุณได้รับสิทธิ์สินเชื่อKTBกรุงไทย 75,000บ.ติดต่อ: shortz.link/fBcTF",1,ktb
คุณได้ 25 คะแนนจากการชำระบิล คุณมี 263 คะแนน@19/02/24 เช็กที่ http://m.ais.co.th/zGH6WKzUZ,0,ais
Shopee 3.3 ซิมเทพรายปี เฉลี่ยเดือนละ100 กว่าบาท https://shope.ee/5pk6th6Fdw (ยกเลิกข่าวสาร เข้าแอปฯ>ฉัน>ตั้งค่าบัญชี>ตั้งค่าการแจ้งเตือน),0,shopee
คุณมีเงินเดือน 19760 เข้าบัญชีแล้ว เข้าระบบ gamepxj.com/X8a9 เพื่อสะสม,1,Financial/Bank
ลูกค้าเน็ตบ้านทรู รับฟรี! ประกันที่อยู่อาศัย คุ้มครองนาน 24 ด. เมื่อสมัครบริการเสริมกล้องวงจรปิดอัจฉริยะพร้อมบริการคลาวค์ 120 บาท คลิกhttps://iservice.page.link/PR2t,0,TRUE
"SPayLater 3,495.22 บาท ครบกำหนดวันที่ 01-04-2024 ชำระภายในกำหนดเพื่อหลีกเลี่ยงค่าใช้จ่ายเพิ่มเติม สอบถามติดต่อhelp@spaylater.in.th",0,Shopee
"""หมุนปั๊บ รับเฮง"" เฮงไม่หยุดยั้ง ปังรับปีมังกร คว้าทอง, สมาร์ทโฟน หรือคว้าทรูพอยท์มาครอบครองให้ยิ่งเฮงเฮง เฮง ที่ทรูไอดี คลิกเลย https://ttid.co/ln4U/639mb3sh",0,TRUE
Flash ได้จัดส่ง สำเร็จ รายละเอียด:https://fle.pub/ISztix,0,flash
"คุณได้รับวงเงินเพิ่มแล้ว!!  แฟลชเซลแบรนด์ดังลดสูงสุด 90%,วงเงินพิเศษจะหมดอายุในวันที่ 21 พ.ย. ，ช้อปเลย! https://m.thisshop.com",0,Thisshop
FlashExpress ติดต่อคุณไม่ได้ กรุณายืนยันพัสดุของคุณอีกครั้ง : cutt.ly/FlahExpress,1,flash
"ซื้อประกันชีวิตอาวุโสโอเคให้พ่อแม่คุ้มครองชีวิตสูงสุด 200,000บ. เริ่มต้นเพียงวันละ 6บ. ไม่ต้องตรวจสุขภาพ สมัครง่ายเป็นโรคอะไรก็สมัครได้ จากAIA คลิก! https://ct.elinks.io/mmX204AK",0,aia
พัสดุ ของคุณไม่ได้รับการจัดส่งสินค้า  กรุณายืนยันพัสดุของคุณอีกครั้ง :  www.flash.lx-th.com,1,flash
"คุณได้รับสิทธิ์สินเชื่อK-BANK 55,000บ.ติดต่อ: shortz.link/aG0Kh",1,Financial/Bank
"พิเศษเฉพาะคุณ มนนภา ! รับฟรี ส่วนลดรวมมูลค่า 80 บาท* สำหรับใช้ที่ท็อปส์, ท็อปส์ เดลี่, ท็อปส์ ฟู้ด ฮอลล์, และท็อปส์ ไฟน์ ฟู้ด ตั้งแต่ 22 ก.ย. 66 - 8 ต.ค.66 คลิกรับคูปอง https://tops.sh/s/Ohzz3W",1,Lucky Draw/Giveaway
Flash Express พัสดุของท่าน เกิดการเสียหาย กรุณายื่นเคลม ค่าเสียหาย คลิก ….,1,flash
"(SCB)ท่านได้รับสิทธิ์ยื่นกู้320,000฿ คลิ๊ก: tiny.cc/SCB_",1,scb
[ ⬛️ Express] พัสดุ ⬛️⬛️ จัดส่งสำเร็จแล้ว ตรวจสอบได้ที่เว็บไซต์ ⬛️ Express Thailandหากมีข้อสงสัย กรุณาติดต่อ call center 1470,0,J&T Express
รหัส OTP ของคุณ คือ 108823 (Ref: DLSWQX) รหัสมีอายุ 5 นาที,0,OTP Verification
เอาใจสาวก Samsung แจกฟรี! Samsung Galaxy Z Flip5รุ่นใหม่ เฉพาะวันที่ 10 ก.ย.66 เล่นฟรีที่ทรูไอดี คลิกเลย https ://bit.ly/3EIGsQf,0,TRUE
ไม่รีบก็อดคุ้ม สมัครเพิ่มเลย! แพ็กเกจ Disney+ Hotstar รายปีเพียง 499 บาท ใช้งานได้อีก 1 ปีเต็มตั้งแต่วันที่สมัคร กด *112 โทรออก หรือคลิก https://m.ais.co.th/DYSMS สมัครได้ถึง 29 มิ.ย. 66 เท่านั้น,0,ais
ศูนย์รักษาความปลอดภัย ttb: พบข้อมูลบัญชีของท่านรั่วไหลจากแพลตฟอร์มช้อปปิ้งออนไลน์ กรุณาเปลี่ยนรหัส PIN ด่วนที่ https://secure.ttb-touch.com,1,ttb
"ยืนยันเบอร์โทรศัพท์มือถือ: Bank Ref=AKLP, Confirm code=451092",0,ttb
[สวัสดีค่ะ เนื่องจากคุณเป็นผู้ใช้ที่มีประวัติที่ดี  ยินดีด้วยคุณถูกTikTok เลือกให้ทำงานหารายได้เสริมทางออนไลน์ ใช้เวลาเพียง 5-10นาที จ่ายสดทุกบิล รายได้ต่อวัน5000บาท/วัน ติดต่อเรา@LINE：⬛️⬛️],1,tiktok
รับคูปองเพิ่มเติม คูปองส่วนลด30%+ส่งฟรีไม่มีขั้นต่ำ* i9i.in/Lazadao66d,1,lazada
ใช้ 3ทรูพอยท์ แลกเน็ตไม่อั้น6Mbps นาน 1 วัน เชียร์กันมันส์สะใจ ลีเวอร์พูล ปะทะ เวสต์แฮม ยูไนเต็ต 1-30กย66 https://ttid.co/OiLl/domsp15,0,TRUE
คุณกรอกรหัสผ่านเกินจำนวนครั้งที่กำหนด กรุณาติดต่อเจ้าหน้าที่ทันที ksecurity.xv-lne.cc,1,kbank
สวัสดีค่ะทางติ๊กต๊อกชวนคุณมากดไลค์รับชั่วโมงละ 500-1000บาทแอดLine：898n,1,TikTok
รหัสนี้ใช้สำหรับผูกบัญชีพร้อมเพย์ผ่านแอป SCBEasy ด้วยตนเองเท่านั้น ห้ามบอกรหัสนี้กับผู้อื่นแม้แต่พนักงานธนาคาร<OTP 108492><Ref. C7NW>,0,scb
แจกค่าโทรฟรี! 500 บาท โทรเลย *495# สมัครเลขเด็ดเลขรวย 10บ./วัน,1,Horoscope/VAS/Telecom
【KTB】คุณได้สิทธิ์เงินฉุกเฉิน1แสนถึง1ล้านบาท คลิ๊ก:bit.ly/CITITH-UOB,1,ktb
ยินดีด้วยคุณเป็นผู้โชคดีจากทางติ๊กต๊อกได้รับเงินสดแอดLine ID ： 9xr8,1,TikTok
ใช้ <OTP 066412> <Ref. ZJ5F> ใน5 นาที ห้ามบอก OTP นี้แก่ผู้อื่นไม่ว่ากรณีใด,0,OTP Verification
ยอดชำระของคุณคือ GBP1.50 และรหัส OTP คือ 992103 (tYhNmM) กับ CapCut จากบัตรเครดิต ttb หมายเลข 412388**5567,0,ttb
